userId,name,gender,age,occupation,zip_code
88500,Justin Patel,M,63,1,63674
88524,Robert Edwards,M,57,22,58917
88539,Todd Griffin,M,59,8,95029
88547,Dave Gilbert,M,45,30,34149
88564,Christopher Novak,M,39,19,58735
88599,Brittany Irwin,F,15,10,99595
88626,Anthony Lewis,M,56,10,45963
88669,Mark Werner,M,46,12,23590
88694,Erin Clark,F,33,8,75459
88714,Benjamin Gutierrez,M,44,3,94168
88715,Christopher Navarro,M,52,16,40755
88718,Bryce Wall,M,54,8,47093
88745,Eric Johnson,M,27,3,18237
88746,Robert Diaz,M,12,26,46681
88748,Thomas Cole,M,20,26,80475
88766,Chelsey Keller,F,36,25,40700
88767,James Jones,M,17,12,86785
88769,Brenda Clark,F,14,15,20565
88773,Thomas Campbell,M,58,29,93620
88790,John Wilson,M,60,27,42621
88845,Caleb Mccarthy,M,30,27,32954
88852,Dylan Knight,M,31,10,14898
88881,Isabella Murphy,F,27,1,30120
88907,Laura Becker,F,51,18,51784
88919,Ryan Trujillo,M,27,16,75258
88954,Paul King,M,59,7,14432
88961,Christian Downs,M,51,11,47288
88964,Veronica Lin,F,12,8,02980
88965,Rachel Salinas,F,43,26,40949
88968,Justin James,M,50,6,48422
88988,Brandon Gonzales,M,57,23,92704
88996,Angel Jones,F,14,13,49353
89025,Michael Giles,M,33,27,05033
89028,Dawn Bolton,F,56,15,27556
89054,Christopher Johnson,M,60,11,06461
89087,Meghan Cox,F,64,22,30537
89117,Jonathan Turner,M,49,29,61186
89122,Katherine Graham,F,69,13,03475
89126,Kyle Schroeder,M,49,14,79341
89153,Diana Alexander,F,43,28,06309
89171,Jennifer Trujillo,F,60,19,61678
89178,Kathleen Schultz,F,69,10,10073
89228,Steven Mathis,M,43,21,66211
89243,Carlos Turner,M,43,12,21668
89265,Karen Foster,F,38,15,81634
89271,Stacey Salinas,F,17,16,61139
89311,Jenna Hughes,F,59,11,83238
89361,Benjamin Jackson,M,37,28,86103
89376,April Smith,F,67,23,76734
89377,Steven Proctor,M,52,15,51296
89386,Ashley Morris,F,25,21,44460
89394,Julie Smith,F,63,19,38885
89407,Kristina Smith,F,12,27,20057
89419,Kara Williams,F,12,26,91383
89464,Anthony Martin,M,67,29,65548
89478,Christopher Mcclure,M,49,21,38559
89501,Richard Sanders,M,25,15,55917
89512,Andrew Moreno,M,12,15,63663
89513,Kayla Lopez,F,33,1,13578
89527,Natalie Chambers,F,42,21,12660
89567,Scott Obrien,M,49,30,42476
89579,Tina Marks,F,33,26,88413
89596,Raymond Stewart,M,16,30,87756
89634,Rodney Swanson,M,34,8,23981
89652,Angela Mitchell,F,52,18,32030
89654,Richard Eaton,M,57,2,02358
89671,Sherri Holmes,F,36,5,22542
89722,Carl Thomas,M,16,18,00715
89795,Rebecca Lopez,F,53,10,69556
89860,Christian Walton,M,58,4,29965
89870,Shawn Simmons,M,20,13,21667
89872,Walter Rios,M,63,8,63844
89878,Philip Murphy,M,45,1,58221
89897,David Romero,M,15,3,47149
89910,Andrea Lopez,F,42,7,34402
89918,Allison Hicks,F,23,4,90638
89933,Zachary Melendez,M,29,28,28513
89977,Omar Thompson,M,44,6,54379
89992,Warren Cook,M,34,11,72521
90020,Anne Davis,F,28,26,31527
90028,Kimberly Rodriguez,F,50,7,05150
90060,Gary Young,M,63,29,81944
90065,Alec Munoz,M,63,30,31313
90097,Brian Copeland,M,70,16,18087
90102,Amber Stewart,F,61,8,24144
90189,Heather Sparks,F,69,17,53546
90191,Nicholas Beasley,M,46,6,53233
90224,Jonathan Brock,M,54,22,60595
90257,Keith Farmer,M,36,21,09456
90316,Dominique Berry,F,44,19,02703
90326,Kimberly Cook,F,69,22,83712
90334,William Jackson,M,51,9,47448
90358,Michael Smith,M,48,27,64750
90360,Tyler Coleman,M,18,18,12311
90368,Steven Mercado,M,46,5,22119
90422,Alicia Johnson,F,19,1,98566
90428,Nicole Chen,F,44,24,45034
90446,Stephanie Riley,F,16,17,78778
90449,Teresa Martin,F,16,11,62186
90453,Alexander Gibson,M,57,22,42746
90474,Joseph Brennan,M,23,18,65941
90501,Richard Watson,M,17,30,29746
90542,Cole Anthony,M,47,15,88194
90557,Dawn Davis,F,61,27,45241
90564,Jordan Torres,M,25,24,89935
90577,Jim Hernandez,M,25,9,45121
90593,Joe Castillo,M,49,23,88600
90603,Nicole Evans,F,42,30,82220
90620,Jessica Wilson,F,50,7,35198
90625,Jacqueline Black,F,70,16,26113
90636,Paul Harris,M,67,23,81864
90654,Courtney Miller,F,52,14,81921
90661,Jacob Werner,M,33,7,49647
90691,Terry Murphy,M,23,12,03870
90695,Michelle Moore,F,50,16,50468
90785,Karen Ward,F,58,10,24101
90787,Daniel Jones,M,36,21,32048
90793,Kristie Grimes,F,64,21,15492
90823,Doris Morton,F,59,28,85358
90854,Joel Webster,M,27,7,26354
90897,Brenda Ward,F,50,6,51526
90908,Martin Mcdaniel,M,51,3,97259
90959,Jacqueline Myers,F,67,19,94127
90969,Kyle Mcintosh,M,33,13,87025
90988,Matthew Oneill,M,29,18,74093
90990,Michelle Mcclain,F,36,14,98256
91022,Robert White,M,12,13,99727
91052,Christie Schmidt,F,50,25,12263
91092,Joseph Moreno,M,20,1,49618
91114,Jessica Bowen,F,49,16,47348
91116,Lisa Carrillo,F,68,20,19219
91140,Laura Dorsey,F,25,21,43582
91163,Victor Johnson,M,44,5,99775
91169,Michael Miller,M,65,10,65950
91178,Kevin Warner,M,70,24,03026
91225,Barbara Martinez,F,12,13,55963
91242,Lee Dyer,M,66,3,28968
91253,Matthew Cordova,M,55,28,43773
91258,Peggy Clark,F,32,22,41841
91275,Karen Rivera,F,27,30,34538
91295,Jeremy Bright,M,49,11,56708
91315,Valerie Wilkinson,F,29,17,07580
91340,Jacqueline Aguilar,F,61,29,09740
91366,Randall Gutierrez,M,63,10,91402
91381,Victor Sims,M,36,9,90126
91383,Natalie Spencer,F,65,2,70071
91387,Emily Stevenson,F,56,5,83889
91400,Samantha Snyder,F,57,12,89066
91401,Robert Morris,M,17,29,92099
91411,Jacob Sawyer,M,68,15,89192
91434,Claudia Mack,F,43,1,51705
91437,Steve Diaz,M,45,24,96105
91464,Heather Duran,F,51,5,05049
91472,Mike Hardin,M,58,1,56768
91480,Christopher Reid,M,12,19,85736
91496,Brandon Williams,M,59,12,53907
91519,William Bailey,M,29,27,10742
91522,Bryan Evans,M,57,14,35387
91558,Mark Williams,M,29,29,50771
91584,Sonia Clark,F,23,24,16534
91603,Tyler Carter,M,28,9,91452
91606,Stephen Benjamin,M,55,18,57426
91621,Aaron Phillips,M,56,1,93399
91624,Jill Henson,F,62,9,07933
91645,Michele Dennis,F,41,23,10112
91661,David Richardson,M,65,28,82622
91676,Cassidy Marquez,F,29,18,39068
91703,Nicholas Blake,M,45,5,10428
91747,Timothy Cook,M,40,5,66366
91750,Katherine Lewis,F,30,22,56221
91760,Joyce Crawford,F,23,6,37628
91771,Kevin Ryan,M,14,8,42651
91776,Frederick Lee,M,59,3,50343
91785,Tyler Coffey,M,50,18,78891
91812,Catherine Newman,F,20,6,62982
91815,Steven Wilson,M,42,2,40091
91845,Kenneth Bishop,M,21,23,56546
91847,Sean Simmons,M,51,27,08625
91879,Steven Roberts,M,30,22,49734
91895,Jeremy Cooper,M,12,1,52014
91916,Debbie Jackson,F,41,19,58764
91933,Monica Ramos,F,32,8,47376
91937,Christopher Cobb,M,13,20,06475
91947,Michael Berry,M,19,28,21183
91955,Allison Johnson,F,16,2,50422
91967,William Miller,M,51,16,71817
91978,Gregory Butler,M,63,27,62578
92003,Jamie Christian,F,59,1,74803
92021,Steven Marquez,M,39,16,65047
92046,Julia Paul,F,27,1,91320
92051,Anna Burke,F,58,9,66068
92060,John Hayes,M,18,28,44036
92068,Earl Wagner,M,15,2,77601
92070,Samantha Howell,F,48,11,80685
92084,Jessica Martinez,F,31,3,36304
92089,Felicia Bullock,F,16,19,32562
92090,Alexis Sutton,F,44,16,88559
92091,Joseph Alvarado,M,40,29,41566
92094,Jennifer Pena,F,54,17,27077
92126,Evan Mendoza,M,41,18,14730
92128,Erik Webb,M,27,10,62462
92138,David Moreno,M,70,9,39986
92145,Katherine Ryan,F,49,17,28323
92176,Jessica Campos,F,14,19,92533
92202,George Williams,M,42,12,03894
92204,David Bell,M,28,17,87961
92235,Tricia Stewart,F,16,5,72001
92241,Ivan Cisneros,M,14,22,65149
92257,Kristen Gomez,F,50,6,54979
92263,Rachel Freeman,F,67,1,23580
92273,Monica Mcgee,F,29,26,54536
92336,Melissa Green,F,44,13,05530
92345,Lauren Newman,F,43,19,60672
92351,Judith Nicholson,F,51,9,37331
92366,Joel Diaz,M,39,1,55958
92380,Ryan Gilbert,M,46,11,34775
92428,Michael Walsh,M,67,27,11084
92433,Joanna Anderson,F,46,29,03387
92435,Richard Smith,M,62,6,42029
92445,Samantha Beard,F,55,9,82021
92490,Ronald Norman,M,12,16,95598
92501,Kent Floyd,M,60,16,34229
92536,Cody Osborn,M,53,8,98921
92537,Brett Bell,M,25,20,74894
92541,Kaitlin Joseph,F,57,18,37226
92557,Ronald Sanford,M,48,26,29396
92563,Kevin Johnson,M,40,3,82892
92565,Ashley Yang,F,41,29,93751
92581,Thomas Thomas,M,55,26,98283
92591,David Thompson,M,25,19,91810
92596,Joseph Moran,M,21,28,48418
92613,Richard Wilson,M,14,26,77783
92621,Dan Pham,M,65,23,64373
92623,Dean Simpson,M,17,16,29002
92668,Kenneth Wood,M,57,22,11471
92696,Caroline Woodward,F,54,26,32173
92744,Ryan Webb,M,47,1,41293
92779,Evan Powell,M,69,29,50036
92838,Denise King,F,69,25,48935
92854,Gary Fleming,M,68,23,15598
92857,William Reed,M,41,6,46967
92883,Michele Butler,F,17,19,91776
92902,Brandon Dunlap,M,48,28,94706
92935,Joshua Morris,M,35,11,31559
92938,Crystal Davis,F,24,29,62029
92939,Jonathan Smith,M,65,17,66392
92950,Grace Martin,F,12,13,16658
92953,Amy Hendricks,F,56,30,44031
92968,Natalie Levine,F,17,15,66544
92975,Michael Joseph,M,19,1,10342
92985,Brad Newman,M,38,3,59647
93030,Amanda Montgomery,F,31,11,85863
93071,Brenda Greene,F,67,9,37268
93074,Scott Garza,M,20,6,97773
93080,Carly Smith,F,31,1,37194
93116,Michael Jackson,M,62,7,32609
93136,Michael Ruiz,M,12,29,73689
93138,Jordan Horn,M,68,2,36908
93145,Mary Jacobs,F,63,30,55739
93176,Chris Taylor,M,67,18,52743
93187,Thomas Salas,M,34,22,17381
93200,Bobby Short,M,38,12,94889
93207,Amanda Ellis,F,59,17,99731
93210,Lori Guzman,F,30,5,79335
93220,Cynthia Gutierrez,F,30,16,65811
93236,Daniel Bruce,M,53,23,66829
93238,Sherry Holden,F,70,3,58574
93254,Joshua Morris,M,46,20,30422
93272,Dennis Chan,M,42,28,07159
93302,Yvonne Chavez,F,58,21,09707
93305,Fred Mcbride,M,43,3,51916
93307,Vincent Wallace,M,17,15,73505
93337,Alexis Cline,F,27,1,26694
93344,Martin Mcguire,M,16,11,39004
93386,Daniel Whitaker,M,26,13,82466
93424,Joseph Green,M,35,13,33674
93441,Ronald Blackwell,M,58,17,98437
93444,Casey Schroeder,F,28,6,62680
93445,Christopher Jensen,M,30,7,38105
93492,Kristina Wyatt,F,65,30,93810
93497,Beth Morris,F,12,30,20087
93498,Stephen Curtis,M,13,25,93401
93502,Daniel Moore,M,18,24,23424
93511,Rebecca Fox,F,25,11,45397
93572,Aaron Parks,M,37,12,09802
93574,Nancy Baxter,F,31,10,22166
93595,Christina Arnold,F,37,3,36936
93615,John Benson,M,23,25,40874
93620,Daniel Crawford,M,52,28,70709
93645,Olivia Rhodes,F,68,21,12728
93646,Lisa Barry,F,12,20,71719
93654,Kimberly Johnson,F,32,6,69247
93660,Timothy Christensen,M,58,2,65931
93679,Blake Clark,M,39,17,90203
93710,John Lowe,M,32,9,84765
93717,John Ramirez,M,25,11,00807
93738,Sandra Smith,F,30,5,24896
93748,Kevin Patton,M,31,29,76158
93753,Gregory Davis,M,36,14,19556
93757,Reginald Barry,M,34,2,73363
93784,Jamie Sanders,F,13,1,60246
93789,Chad Gonzalez,M,37,7,89841
93796,Jack Barnett,M,12,7,19159
93826,Stephen Robertson,M,38,2,49419
93827,Elizabeth Young,F,62,8,12776
93843,Kelly Davis,F,62,6,87688
93872,Paul Lucas,M,25,20,39152
93884,Dylan Edwards,M,49,3,28629
93889,Shane Taylor,M,47,9,44110
93961,Janet Simpson,F,50,4,62577
93996,Amanda Williams,F,69,12,05133
94007,Ronald Oliver,M,16,29,80036
94022,Monica Kirk,F,64,28,86338
94023,Stephanie Vargas,F,32,2,41501
94026,Javier Lewis,M,56,26,30959
94027,Matthew Diaz,M,19,14,09363
94049,Ryan Klein,M,66,23,91320
94111,Steven Wood,M,43,30,46995
94118,Matthew Jackson,M,33,12,18809
94133,Samuel Hall,M,50,30,15404
94144,Kathryn Benton,F,62,12,79585
94151,Rhonda Gomez,F,25,9,19463
94154,Elizabeth Martinez,F,60,26,35813
94197,Christopher Stanley,M,50,18,96241
94219,Laurie Gentry,F,21,23,56166
94227,Jennifer Lin,F,42,19,82469
94273,Richard Rice,M,61,17,42079
94291,Bryan Lopez,M,12,17,18734
94302,Courtney King,F,23,13,92520
94358,Charles Brown,M,43,17,45163
94371,Eric Brown,M,29,9,79609
94436,Timothy Holland,M,21,6,49302
94461,Maria Kelly,F,64,7,79880
94464,Kimberly Hernandez,F,27,28,03242
94473,Ashley Nelson,F,33,20,69551
94534,Sarah Thompson,F,47,3,83914
94540,Jennifer Lopez,F,60,18,35008
94548,Mark Carr,M,13,22,01624
94554,William Mercado,M,51,20,77999
94559,Stephen Page,M,60,7,42204
94565,Michael Payne,M,26,23,38476
94575,Rebecca Smith,F,12,21,02246
94588,Monique Hoover,F,55,21,75356
94605,Jack Colon,M,22,14,54648
94607,Matthew Perez,M,30,11,45899
94622,Brandon Banks,M,56,18,40255
94645,Susan Lewis,F,52,30,59869
94652,Michael Barnes,M,33,4,30895
94661,Adam Carter,M,28,10,93642
94684,Tracey Reilly,F,42,16,67543
94705,Rachel Wood,F,49,27,77897
94706,Angela Roberts,F,16,13,87265
94731,Robert Young,M,53,13,73908
94758,April Scott,F,42,9,64239
94785,Tammy Knapp,F,59,14,40505
94786,Stephen Bryant,M,53,1,46448
94826,Makayla Espinoza,F,61,16,49731
94835,Ashley Williams,F,58,25,90252
94841,Scott Braun,M,51,21,19003
94845,Jessica White,F,55,16,07357
94853,Jason Martin,M,57,29,31366
94857,Kristina Mora,F,23,26,00690
94862,Stacy Hodge,F,22,16,94363
94887,Brendan Nicholson,M,48,2,91409
94958,William Willis,M,51,27,85622
95028,Ryan Charles,M,44,10,27818
95032,Michael Williams,M,28,28,44352
95051,Renee Lopez,F,35,18,03764
95075,Kevin Turner,M,50,14,41675
95085,Lisa Roth,F,66,10,26794
95113,Trevor Harris,M,16,21,85822
95117,Lisa Evans,F,68,1,67557
95133,Nathan Robertson,M,66,5,86462
95152,Patrick Pierce,M,58,26,05022
95169,Daniel Vazquez,M,64,23,42451
95227,Thomas Ramirez,M,64,12,07337
95229,Charles Ford,M,14,7,59968
95265,Michael Fernandez,M,64,1,89951
95273,Monica Hawkins,F,66,5,59908
95281,Joshua Ramirez,M,52,10,34544
95286,Jeanette Brock,F,53,5,83183
95313,Frank Combs,M,22,2,42277
95314,Luis Nguyen,M,38,1,32547
95327,Melinda Gonzales,F,48,16,86571
95384,Amy Morgan,F,27,20,44986
95391,Amber Weaver,F,64,29,72368
95415,Michael Smith,M,55,11,76023
95416,Natalie Adams,F,56,29,30469
95427,Jennifer Smith,F,17,7,17212
95445,Mark Moreno,M,23,20,12948
95462,Cheryl Miller,F,70,1,40558
95472,Nancy Silva,F,49,4,81761
95473,Mariah Allen,F,64,7,49221
95474,Lisa Douglas,F,48,8,23746
95495,Scott Reese,M,32,3,68251
95498,Kristy Johnson,F,26,23,48995
95499,Natalie Figueroa,F,29,10,87020
95524,Cindy Banks,F,30,29,83449
95528,James Morgan,M,36,28,70666
95529,Joseph Burns,M,51,22,14635
95600,Jesse Houston,M,68,17,47956
95624,Kayla Gibbs,F,24,1,12871
95634,Christina Williams,F,49,12,10196
95650,Blake Stevens,M,31,7,44592
95664,Matthew Lee,M,29,20,33062
95673,Joseph Taylor,M,65,7,82185
95674,Christopher Vincent,M,16,8,71225
95686,Corey Hernandez,M,37,5,70987
95744,Tara Davis,F,35,28,32615
95777,Emily Pham,F,15,26,57673
95824,Evan King,M,39,15,96471
95835,Alyssa Brown,F,45,24,62884
95841,Lori Miller,F,66,25,76484
95849,Paul Anderson,M,26,15,21924
95886,Brian Vasquez,M,16,16,38415
95891,Raymond Davis,M,23,25,52224
95893,Abigail Sims,F,63,13,85353
95989,Lori Gordon,F,24,20,06785
96003,Ivan Lee,M,46,6,04236
96013,Spencer Miller,M,21,24,43339
96014,Emily Cox,F,68,18,12327
96015,Charles Sullivan,M,37,24,68433
96028,Jonathan Lewis,M,27,13,12534
96062,Bruce Hernandez,M,30,26,20814
96091,Sydney Roberts,F,48,19,84812
96109,William Moreno,M,42,20,96564
96110,Thomas Gibbs,M,15,22,61254
96114,Christina Gonzalez,F,62,9,74059
96150,Theresa Brown,F,50,10,43363
96160,Brenda Salinas,F,28,22,01444
96171,Scott Hamilton,M,70,1,78656
96191,Chad Jenkins,M,64,15,88697
96200,Debbie Murphy,F,42,25,34446
96236,Marie Owens,F,52,13,70837
96278,Barbara Brown,F,19,18,76736
96279,Kathleen Frey,F,70,27,17848
96284,Holly Jackson,F,29,23,74705
96322,Angelica Chan,F,33,21,32381
96325,Karen Young,F,25,20,97680
96337,Jared Stewart,M,69,2,80257
96375,Alex Arias,M,42,20,62138
96393,Leslie Anderson,F,16,28,66608
96409,Chad Shaw,M,68,4,42135
96418,Shawn Park,M,38,19,14051
96439,Robert Hammond,M,39,10,65400
96460,Francisco Dean,M,34,28,70979
96463,Nathan Anderson,M,57,17,68123
96481,Tara Gonzalez,F,22,12,73987
96486,Brooke Franklin,F,30,28,61611
96489,Javier Little,M,67,22,89596
96492,Alison Keller,F,52,21,58769
96495,Joseph Marshall,M,15,5,94917
96525,Charles Curtis,M,70,18,11311
96556,Timothy Moore,M,52,11,78760
96560,Hannah Pham,F,25,4,76016
96566,Kevin Owens,M,13,2,17556
96594,Rachel Washington,F,52,26,98078
96600,Elizabeth Craig,F,21,30,83240
96605,Stephen Chambers,M,31,30,52844
96611,Sherry Crawford,F,35,24,28095
96619,Destiny Gillespie,F,57,19,48328
96635,Kristi Russell,F,62,2,67096
96649,Stephanie Jones,F,56,20,64880
96651,Samantha Flores,F,47,12,33287
96671,Lisa Ellis,F,53,10,60552
96675,Wendy Jennings,F,25,26,31505
96683,Michelle Jackson,F,37,5,85885
96711,Michael Smith,M,21,12,28504
96765,Michael Brooks,M,38,17,50654
96790,Michelle Thompson,F,22,23,88209
96791,Tiffany Tran,F,40,8,23376
96794,Dominique Johnson,F,15,1,71790
96803,Sharon Perkins,F,19,25,32696
96818,Aaron Cannon,M,65,8,33368
96885,James Armstrong,M,66,26,21210
96922,Diana Bass,F,12,4,81508
96937,Robert Padilla,M,14,21,21817
96947,Michelle Shannon,F,53,30,12232
97049,Lydia Garcia,F,28,3,23173
97057,Robert Thomas,M,15,24,06081
97062,Dana Jackson,F,39,7,98583
97074,Pamela Moore,F,57,30,92216
97076,Katie Navarro,F,58,4,49482
97082,Barbara Todd,F,67,10,91552
97083,Edward Ferguson,M,39,18,05490
97088,Luis Phelps,M,24,27,57392
97090,Christopher Lane,M,40,6,31726
97094,Amanda Gibson,F,48,6,32193
97134,Brian Morales,M,17,18,46174
97135,Derek Moreno,M,40,20,45804
97138,Phillip Williams,M,29,7,38733
97140,Allison Gonzales,F,19,18,70462
97150,Beth Benson,F,39,5,16916
97154,Brian Christian,M,28,12,72460
97180,Kathryn Stephens,F,37,6,08570
97193,Christina Anderson,F,44,21,75029
97257,Jared Allen,M,26,26,72949
97273,Kevin Moody,M,50,27,29437
97302,Ashley Lopez,F,17,25,34920
97306,Julia Lawson,F,18,23,69223
97345,Megan Hall,F,51,22,46785
97368,Roger Castro,M,54,26,78872
97382,Brenda Sharp,F,54,8,03266
97385,Jessica Miller,F,57,18,85122
97397,Robert Brown,M,32,20,76936
97421,Stephanie Holland,F,58,12,95328
97439,Robert Jimenez,M,63,18,71246
97452,Joseph Williams,M,33,4,72030
97461,Theresa Smith,F,13,10,74669
97499,Robert Snyder,M,45,1,85477
97501,Brian Douglas,M,56,2,19555
97521,Autumn Schmitt,F,22,6,92334
97523,Michael Larsen,M,36,20,21501
97528,Raymond Chapman,M,25,19,82719
97535,David Buchanan,M,66,22,42714
97540,Ashley Sutton,F,62,16,18419
97556,Anthony French,M,20,18,09625
97566,Travis Parsons,M,57,14,80725
97576,Brent Vaughn,M,59,4,19507
97582,Katherine Jones,F,33,10,97694
97583,Kathryn Flores,F,18,3,52797
97584,Penny Jackson,F,38,7,53625
97610,Robin Compton,F,58,17,69135
97655,James Johnson,M,29,24,63633
97663,Heather Russo,F,23,27,27074
97667,Thomas Brooks,M,33,1,78284
97668,Shannon Williamson,F,60,6,69610
97671,Teresa Parrish,F,51,5,23497
97682,John Perkins,M,45,5,68904
97683,Lisa Mclean,F,35,16,00548
97703,Leslie Torres,F,59,15,43954
97757,Douglas Phillips,M,58,1,09199
97767,Molly Collins,F,65,9,48033
97788,John Thompson,M,16,10,89224
97795,Ashley Wood,F,30,30,61916
97831,Jeffrey Wolfe,M,31,7,13978
97885,Stephanie Weiss,F,48,6,71840
97893,Cameron Powers,M,22,5,17846
97904,Meredith Chambers,F,18,26,63478
97921,Joanne Newton,F,22,20,53222
97952,Cynthia James,F,13,29,72628
97994,Christopher Thomas,M,61,27,80412
98001,Terry Hamilton,M,57,29,09910
98085,Amanda Khan,F,26,6,45878
98111,Tanya Freeman,F,43,10,61356
98116,Kayla Stout,F,61,6,99783
98217,Christopher Wright,M,52,18,64591
98227,John Hernandez,M,14,20,40687
98240,Heather Gates,F,41,20,19852
98265,Brent Hernandez,M,42,6,42061
98274,Morgan Singh,F,60,22,08075
98280,Zachary Quinn,M,25,17,50841
98301,Devin Stewart,M,64,14,65041
98309,Nicholas Miller,M,54,3,24017
98311,Christina Soto,F,24,8,62246
98312,Olivia Morris,F,65,4,86276
98349,Isabel Alexander,F,47,1,22192
98364,Laura Cervantes,F,33,4,82656
98378,Laura Hodge,F,55,28,74886
98421,Jason Evans,M,29,3,67110
98429,Patrick Spears,M,42,13,56499
98446,Angela Ruiz,F,42,25,32033
98453,Kathryn Mercado,F,37,5,67832
98465,Shelly Reed,F,17,20,52618
98466,Mark Wade,M,50,17,76723
98471,Joseph Byrd,M,47,28,08144
98477,Julia Nelson,F,24,11,28902
98489,Stephen Prince,M,30,20,79869
98498,Brandon Tucker,M,54,25,92134
98503,Kimberly Robertson,F,46,27,18876
98508,Anthony Stone,M,68,15,51862
98510,Holly Williams,F,19,8,20374
98520,Susan Robinson,F,52,5,47690
98531,Jessica Vega,F,15,11,06367
98552,Kevin Lee,M,33,9,64234
98565,Arthur Gonzales,M,14,9,39334
98602,Michael Kramer,M,45,9,33538
98632,Wayne Clark,M,52,21,97677
98670,Angela Ray,F,52,9,16862
98688,Luis Norris,M,61,19,62321
98721,Rachel Morales,F,29,11,76259
98726,Derek Williams,M,21,22,57272
98761,Victoria Smith,F,58,25,67076
98776,Elizabeth Stein,F,24,11,80129
98784,John Freeman,M,50,10,39120
98815,Richard Taylor,M,51,1,78427
98818,Jordan Wong,F,44,21,59416
98827,Ashley Tate,F,13,3,56300
98855,Margaret Watts,F,56,27,30202
98883,April Rodgers,F,40,16,61429
98971,Jerry Aguilar,M,38,17,07264
98996,Matthew Johnson,M,48,2,72658
99005,Stephen Maynard,M,27,21,74289
99022,Frank Mcconnell,M,44,29,22243
99036,Catherine Peters,F,12,2,10356
99050,Michael Williams,M,20,2,73102
99055,Vincent Pruitt,M,21,17,14708
99067,Shelby Johnson,F,38,8,29343
99086,Amanda Lee,F,48,26,73708
99090,Eric Byrd,M,32,15,55133
99155,Benjamin Young,M,59,14,86590
99191,Joshua Yoder,M,60,18,91570
99194,Manuel Lopez,M,28,12,56505
99248,Jason Booker,M,63,18,74256
99250,Jennifer Gonzalez,F,22,8,46777
99266,Dustin Rosales,M,32,25,04975
99269,Brian Roberts,M,40,10,97660
99308,Jacqueline Fox,F,68,7,41371
99309,Alfred Roberts,M,28,7,16331
99344,Alexander Kim,M,58,26,49815
99355,Autumn Gaines,F,19,22,13947
99362,Kristopher Griffin,M,41,6,38466
99368,Adrienne Tucker,F,25,25,27637
99384,Michael Esparza,M,12,24,98293
99408,Scott French,M,48,18,62869
99414,Rachael Salazar,F,19,22,32581
99466,David Woods,M,69,27,59197
99470,William Burch,M,40,14,58661
99471,Pamela Garner,F,24,11,20595
99476,Stephanie Wilkins,F,41,9,90990
99490,Emily Taylor,F,70,30,55419
99506,Timothy Morales,M,45,5,40401
99547,Mitchell French,M,22,11,17249
99575,Bryan Hart,M,13,17,74598
99605,Mark Moon,M,45,26,74321
99631,Breanna Ballard,F,63,28,74436
99646,Zachary Gonzales,M,35,1,40575
99682,Angela Phillips,F,24,5,98288
99698,Angie Kelly,F,64,21,81512
99738,Olivia Heath,F,34,17,66577
99740,Sarah Thompson,F,33,28,21496
99760,Shaun Ortega,M,45,17,98617
99785,Monica Snyder,F,33,13,05615
99805,Barry Thompson,M,42,9,70520
99849,Kirsten Davis,F,29,30,67688
99858,Heather Zhang,F,63,15,17882
99859,Anthony Perez,M,68,22,96358
99867,Cody Farrell,M,36,15,26345
99869,Nicole Moore,F,66,18,86712
99874,Richard Collins,M,62,12,17626
99909,Maria Williams,F,65,12,88547
99927,Jennifer Mason,F,62,9,70417
99936,Shawn Kelly,M,53,14,03160
99998,Amber Hammond,F,40,8,21398
99999,William Crawford,M,29,13,06683
100061,Billy Robinson,M,49,19,49957
100085,Kathryn Brandt,F,43,22,95027
100128,Heather Tucker,F,53,5,75880
100141,Rhonda Vaughan,F,57,4,76745
100154,Cory Mendez,M,67,21,81427
100158,Louis Ashley,M,27,19,36390
100164,Jerry Church,M,63,9,28838
100171,Christine Gomez,F,19,12,44935
100184,Shawn Jones,M,30,27,63537
100205,Mary Gomez,F,22,16,16135
100206,Shawn Rose,M,26,24,51663
100239,Katrina Carter,F,68,10,92621
100260,Michael Rowe,M,37,24,97379
100264,Alicia Evans,F,64,30,94426
100312,Jennifer Johnson,F,24,21,76517
100331,Derrick Johnson,M,56,1,37216
100341,Scott Porter,M,39,8,58285
100348,Julie Smith,F,58,16,31180
100349,Julia Glover,F,58,17,98825
100364,Pamela Harrington,F,16,29,35687
100379,Douglas Lane,M,28,7,42554
100394,Tammy Li,F,29,24,61393
100422,Brandy Willis,F,52,18,03228
100438,Jason Johnson,M,52,28,62189
100439,Dawn Green,F,19,27,35375
100445,Laura Davis,F,29,1,52016
100458,Brittney Black,F,17,23,08254
100473,Michael Smith,M,40,12,90705
100529,Jeffrey Campbell,M,27,17,78164
100536,Amanda Brooks,F,64,20,03797
100553,Richard Cunningham,M,20,2,43584
100577,Michelle Ryan,F,44,29,47505
100580,John Morris,M,70,20,27834
100583,Joseph Calhoun,M,52,18,38394
100610,Steven Jackson,M,68,30,36952
100642,Rebecca Miller,F,60,29,22048
100673,Paul Harris,M,13,8,45182
100694,Jacob Miller,M,33,13,43718
100722,Adam Guzman,M,13,20,78219
100766,Elizabeth Wright,F,68,10,05358
100775,Paul Cohen,M,68,25,25629
100785,Leslie Perry,F,64,8,52013
100792,Kayla Taylor,F,58,24,56513
100808,Samantha Brown,F,51,5,56489
100811,Laura Allen,F,42,8,54029
